4.301682586	0.000115491
4.522911817	0.002162956
4.402226188	0.00078829
4.733988472	0.012730076
4.807241808	0.017335401
4.796154665	0.016275352
4.75701694	0.014840752
4.620265714	0.005241025
4.80547487	0.018556421
4.668309297	0.008195421
4.71627909	0.011314714
4.824649813	0.020034993
4.764482551	0.013911835
4.892378573	0.027535431
4.845678458	0.020947421
4.889040444	0.029741903
4.905840017	0.028972386
4.892670531	0.026251593
4.955072406	0.038412713
4.946012589	0.035650696
4.932769312	0.0330948
4.947562184	0.032187869
4.879279673	0.02402549
4.865298494	0.023118559
5.011549779	0.044896681
4.998594324	0.042329006
4.999000171	0.041422075
4.975221272	0.039402093
5.058137762	0.051103858
5.028889346	0.048224058
5.035339787	0.047523248
5.090690669	0.057155954
5.075524765	0.05432523
5.067588181	0.05362442
5.160803677	0.065950437
5.141420385	0.063250256
5.128204779	0.060632523
5.1142236	0.059725592
5.183955359	0.06937204
5.185136002	0.066733695
5.243324862	0.078535577
5.277226197	0.081574384
5.203486282	0.071742315
5.323861617	0.087675557
5.29187976	0.084756888
5.276082449	0.084130281
5.250798044	0.076332086
5.371831409	0.09079485
5.419856545	0.09379047
5.488409745	0.096928085
5.64419236	0.098139202
5.764881169	0.09498597
5.765274716	0.094106522
5.815587349	0.09199035
5.840706769	0.091014712
5.866293528	0.088994729
5.891437546	0.087964126
5.917085797	0.085806729
5.917479345	0.084927281
5.968001049	0.082343902
5.99380303	0.079842971
5.99925937	0.076792385
6.075134165	0.072711195
6.121312531	0.070691212
6.184753673	0.066816143
6.142383774	0.069619385
6.172080203	0.067558178
6.208485446	0.064370178
6.198570892	0.063518213
6.224176098	0.061457006
6.224581945	0.060550075
6.340504313	0.054284006
6.401171166	0.052037291
6.401493998	0.051315868
6.451855824	0.049089765
6.476919902	0.048237799
6.477866877	0.046121627
6.502955552	0.045214696
6.528560758	0.043153489
6.578406052	0.042081662
6.616444911	0.039814334
6.653782763	0.039113524
6.708352661	0.036626296
6.812939997	0.032682558
6.779521299	0.033919283
6.735511635	0.035815593
6.88172791	0.030724412
6.929389237	0.029961765
6.979778734	0.027673826
7.054186947	0.026869955
7.104438087	0.024891197
7.154209591	0.023984266
7.426713186	0.021766407
8.216475159	0.021964283
8.58593357	0.023716309
8.709061777	0.024355283
9.226331223	0.026746283
9.39900034	0.026993628
9.867937192	0.027076076
10.1150053	0.026540162
10.65845182	0.025592007
10.93005149	0.025394131
11.5471136	0.025413369
11.81858905	0.025493069
12.43551711	0.025811869
12.70691262	0.026070207
13.32361931	0.026883697
13.57026927	0.027282197
14.1619746	0.02880749
14.3593081	0.029096059
14.80294721	0.030552645
15.02481595	0.031171007
15.44369844	0.032792489
15.66556103	0.033424593
16.18354993	0.034207851
16.45505736	0.034216096
17.02339333	0.032806231
17.22111423	0.032229093
17.49344073	0.030406986
17.61722013	0.029590748
17.91426266	0.027694438
18.01334448	0.026911179
18.31044236	0.024891197
18.41770259	0.024217869
18.73120035	0.022321559
18.87965397	0.021524559
19.22605724	0.019639242
19.42381995	0.018968662
19.84405526	0.017567042
20.11574593	0.017165793
20.73285232	0.017086093
20.97954532	0.017388404
21.47258083	0.018776283
21.69441883	0.019463352
22.01449929	0.021242861
22.18690706	0.022074214
22.45756344	0.023984266
22.60534681	0.024685076
22.86775713	0.026636352
22.99905453	0.027405869
23.25981441	0.029368138
23.41742048	0.030181627
23.73746097	0.032050455
23.93458539	0.032806231
24.37831059	0.034070438
24.62503126	0.034310912
25.21786497	0.033314662
25.4402441	0.032792489
25.9099127	0.031239714
26.10765205	0.030621352
26.55259478	0.029164765
26.7749862	0.02861511
27.29386059	0.02741961
27.54089795	0.026952403
28.01021608	0.026182811
29.02256253	0.025399628
29.26940619	0.025365274
29.86182791	0.025289697
30.15792961	0.025495817
30.74983172	0.026581386
30.97176811	0.027048593
31.53949776	0.026993628
31.71260962	0.026251593
32.10832444	0.0244872
32.28138464	0.023860593
32.62775594	0.022046731
32.85019656	0.021387145
33.35429037	0.021071093
33.53709541	0.021675714
33.7130871	0.023640731
33.76828224	0.024478955
33.8946623	0.026993628
34.12616056	0.033520783
34.00665534	0.0295083
34.03093847	0.03040149
34.07936946	0.032490179
34.2007769	0.036029958
34.27389893	0.039044817
34.32207779	0.041696903
34.39455823	0.045200955
34.34633018	0.042658799
34.44253418	0.048306506
34.47588367	0.051002565
34.52841778	0.054009178
34.58655424	0.05741704
34.53833233	0.054861144
34.67196115	0.063553548
34.64461691	0.060989799
34.62035223	0.060055385
34.72026005	0.066568799
34.74930802	0.069734812
34.73350333	0.069124695
34.82949211	0.07525335
34.79135693	0.073164661
34.77737575	0.07225773
34.8673883	0.078820612
34.83935747	0.076215247
34.89649776	0.081849212
34.99221598	0.088582488
35.04050553	0.090987229
34.98858594	0.087551884
34.96488084	0.085367005
34.95089966	0.084460074
35.10255871	0.094153635
35.16713245	0.096728377
