0.00215983	-4.70908
0.049676	-4.58159
0.0993521	-4.39046
0.149028	-4.13569
0.198704	-3.88091
0.24838	-3.64433
0.298056	-3.36228
0.352052	-3.12567
0.401728	-2.91636
0.449244	-2.67978
0.49892	-2.47955
0.550756	-2.27931
0.598272	-2.12455
0.647948	-1.96978
0.699784	-1.815
0.74946	-1.67841
0.796976	-1.56001
0.848812	-1.43251
0.902808	-1.31408
0.950324	-0.922953
0.99784	-0.0681916
1.04752	0.622943
1.09935	0.868633
1.14687	0.841577
1.1987	0.71454
1.24406	0.569291
1.2959	0.487709
1.34557	0.360662
1.39525	0.28816
1.44492	0.22475
1.49892	0.188631
1.5486	0.134312
1.59611	0.134528
1.64795	0.107491
1.69978	0.0986354
1.7473	0.0624877
1.79914	0.0809052
1.84449	0.0538386
1.89633	0.0358924
1.95032	0.0543197
1.99784	0.0454447
